fragment,contribution
"[c&H0&R]-[O&H0]-[C&H1]-[C&H2]-[O&H1]",-0.214096
"[C&H3]-[C&H0]=[N&H1]",-0.213678
"[C&H0]-[N&H1]-[C&H1]-[C&H2]-[C&H0]",-0.213025
"[c&H1&R]:[c&H0&R](-[O&H1]):[c&H0&R]-[N&H0&R]",-0.212786
"[C&H0]-[N&H1]-[C&H2]-[C&H0]-[N&H0&R]",-0.212466
"[n&H0&R](-[C&H2]-[C&H0]=[O&H0])-[c&H0&R2]",-0.212241
"[c&H0&R]-[N&H1]-[C&H1]-[C&H2]-[O&H1]",-0.211930
"[O&H0]=[c&H0&R]:[n&H0&R2](-[C&H2&R]):[c&H0&R2]",-0.211763
"[c&H1&R]:[c&H0&R](-[O&H1]):[c&H1&R]",-0.211315
"[C&H3]-[N&H1]-[C&H2]-[C&H2]",-0.211291
"[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.211210
"[C&H2]-[C&H1](-[O&H1])-[C&H2]-[c&H0&R]",-0.210876
"[C&H2&R]-[C&H1&R2]-[N&H0&R2]-[C&H2]-[c&H0&R]",-0.210449
"[c&H0&R]:[c&H0&R]-[O&H0]-[C&H2]-[C&H0]",-0.210369
"[C&H2]-[N&H1]-[C&H2]-[C&H2]-[C&H2]",-0.210367
"[O&H0]=[c&H0&R](:[n&H1&R]:[c&H1&R]):[c&H0&R2]",-0.210338
"[n&H0&R]:[c&H0&R]-[N&H1]-[C&H0]=[N&H1]",-0.210150
"[C&H2&R]-[C&H2&R]-[C&H1&R]-[N&H1]-[C&H2]",-0.209880
"[c&H1&R]:[c&H1&R]:[c&H0&R](-[O&H1])-[F&H0]",-0.209811
"[C&H0]-[C&H1]-[N&H0&+]=[C&H1]-[O&H1]",-0.209160
"[n&H0&R]:[n&H0&R]:[c&H1&R]:[c&H0&R]=[O&H0]",-0.208037
"[C&H1&R](-[C&H2]-[C&H0]-[O&H1])-[N&H1&R]",-0.207869
"[c&H0&R]-[C&H0]-[N&H1]-[C&H2]-[C&H0]",-0.207675
"[c&H1&R]:[c&H0&R](-[O&H1]):[c&H0&R]-[I&H0]",-0.207448
"[O&H0]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.207103
"[C&H2&R2]-[C&H0&R3]-[C&H0](=[O&H0])-[O&H1]",-0.206786
"[C&H2&R]-[C&H1&R](-[N&H2])-[C&H2&R]",-0.206502
"[C&H1]-[N&H0]-[C&H2]-[C&H0]",-0.206314
"[C&H2&R]-[C&H2&R]-[N&H0&R]=[C&H0&R]-[N&H1&R]",-0.206155
"[C&H1]-[N&H1]-[C&H2]-[C&H1]-[O&H1]",-0.206153
"[C&H0]-[C&H1&R]-[O&H0&R]-[C&H2&R]-[C&H2&R]",-0.205968
"[C&H0&R]=[C&H0&R]-[C&H2]-[C&H0]=[O&H0]",-0.205938
"[C&H2&R]-[C&H0&R2](-[C&H0&R2]-[O&H1])-[O&H1]",-0.205492
"[C&H1&R]-[C&H0]-[N&H1]-[C&H2]-[C&H0]",-0.205210
"[C&H2&R]-[C&H1&R]-[C&H0](=[O&H0])-[O&H1]",-0.204243
"[C&H1]-[C&H2]-[C&H2]-[C&H0]-[O&H1]",-0.203097
"[N&H0&R]-[C&H2]-[C&H2]-[C&H1]-[C&H0]",-0.202863
"[N&H0]-[S&H0]-[C&H2]-[C&H0]",-0.202781
"[N&H0&R]=[C&H0&R](-[N&H2])-[N&H0&R]-[C&H0&R]",-0.202634
