fragment,contribution
"[C&H0]-[N&H1]-[C&H2]-[C&H1]-[O&H1]",-0.261829
"[C&H1&R2]-[C&H2&R]-[N&H1&R]-[C&H2&R]",-0.261774
"[c&H0&R]-[C&H0](=[O&H0])-[O&H1]",-0.261682
"[C&H0&R](=[O&H0])-[C&H2&R]-[N&H1&R]-[C&H2&R]",-0.261269
"[Br&H0]-[c&H0&R](:[c&H1&R]:[c&H1&R]):[s&H0&R]",0.261043
"[C&H3]-[C&H1](-[C&H3])-[C&H2]-[c&H0&R]",0.260827
"[N&H1]-[C&H2]-[C&H0]=[O&H0]",-0.260726
"[Br&H0]-[c&H0&R](:[c&H1&R]):[c&H1&R]:[c&H1&R]",0.260605
"[C&H2&R]-[C&H2&R]-[N&H1&R]-[C&H1&R2]",-0.260305
"[C&H0]-[C&H2]-[C&H2]-[C&H0]-[O&H1]",-0.259364
"[O&H0]-[C&H2]-[C&H2]-[O&H0]-[c&H0&R]",-0.259108
"[n&H0&R]:[c&H0&R]-[C&H2]-[S&H0&+]-[c&H0&R]",-0.259100
"[N&H2]-[C&H2]-[c&H0&R]:[c&H1&R]",-0.258641
"[N&H1]-[C&H1]-[C&H2]-[O&H1]",-0.258597
"[N&H1]-[C&H2]-[C&H1](-[O&H1])-[C&H2]",-0.258538
"[C&H2]-[N&H0]=[C&H0](-[N&H2])-[N&H2]",-0.258484
"[C&H3]-[C&H2]-[c&H0&R](:[c&H1&R]):[c&H0&R]",0.258346
"[c&H1&R]:[c&H1&R]:[c&H0&R]-[C&H0]=[N&H1]",-0.258292
"[C&H0](=[O&H0])-[C&H2]-[O&H0]",-0.258226
"[c&H1&R]:[c&H0&R](=[N&H0&+]):[c&H1&R]:[c&H0&R2]",-0.258184
"[N&H1]-[C&H1]-[C&H2]-[C&H2]-[O&H1]",-0.258108
"[N&H1]-[C&H1](-[C&H3])-[C&H2]-[O&H1]",-0.257961
"[C&H0](=[O&H0])-[C&H2]-[S&H0]-[C&H2]",-0.257837
"[C&H3]-[C&H0]-[O&H1]",-0.257833
"[o&H0&R]:[n&H0&R]:[c&H0&R]-[C&H2]-[O&H1]",-0.257338
"[O&H1]-[C&H0]-[C&H1]-[C&H2]-[c&H0&R]",-0.257103
"[N&H0]=[c&H0&R](:[c&H1&R]):[c&H0&R2]:[c&H1&R]",-0.256959
"[S&H0]-[N&H1]-[c&H0&R]:[n&H0&R]:[n&H0&R]",-0.256827
"[S&H0](=[O&H0])-[O&H1]",-0.256119
"[C&H3]-[c&H0&R](:[n&H0&R]:[c&H0&R2]):[s&H0&R]",-0.255887
"[C&H3]-[C&H2]-[C&H2]-[c&H0&R]:[c&H0&R]",0.255876
"[o&H0&R]:[c&H0&R]-[C&H0]=[O&H0]",-0.255411
"[C&H2&R]-[C&H2&R]-[N&H0&R]=[C&H0&R]-[N&H1&R]",-0.255388
"[n&H0&R]:[c&H0&R]-[N&H1]-[S&H0]",-0.255359
"[O&H0&R]-[C&H0&R]-[O&H1]",-0.254932
"[n&H0&R]:[n&H0&R]:[c&H0&R]-[S&H1]",-0.254863
"[O&H0]-[C&H0]-[C&H1](-[O&H1])-[c&H0&R]",-0.254790
"[C&H0]-[C&H0](=[O&H0])-[O&H1]",-0.254400
"[C&H3]-[C&H1]-[N&H2]",-0.254330
"[c&H0&R]-[N&H1]-[C&H1]-[C&H2]-[O&H1]",-0.254068
"[C&H0](=[N&H1])-[N&H0&R]-[C&H2&R]-[C&H2&R]",-0.253367
"[n&H0&R]:[n&H1&R]:[c&H0&R]-[N&H2]",-0.253189
"[C&H3]-[c&H0&R](:[n&H0&R]:[c&H0&R]):[s&H0&R]",-0.253111
"[N&H2]-[C&H1]-[C&H2]-[C&H0]=[O&H0]",-0.252502
"[C&H3]-[N&H1]-[C&H2]-[C&H2]",-0.252300
"[s&H0&R]:[c&H0&R]-[N&H1]-[S&H0]",-0.252293
"[O&H0]-[C&H2]-[C&H2]-[O&H0]-[C&H1]",-0.252264
"[O&H1]-[c&H0&R](:[n&H0&R]):[n&H0&R]:[c&H0&R]",-0.252173
"[c&H0&R]-[C&H2]-[C&H1]-[N&H1]-[C&H0]",-0.251518
"[O&H0]-[C&H2]-[C&H2]-[C&H1]-[O&H0]",-0.251418
"[C&H0]#[C&H0]-[c&H0&R](:[c&H1&R]):[c&H1&R]",0.251338
"[C&H3]-[C&H1](-[C&H3])-[C&H2]-[C&H2]",0.251123
"[c&H0&R]-[C&H0](=[N&H1])-[N&H2]",-0.251011
"[c&H1&R]:[n&H0&R]-[C&H2]-[C&H0]=[O&H0]",-0.250577
"[N&H0&R]-[C&H0]-[N&H1]-[S&H0]=[O&H0]",-0.250224
"[N&H1]-[C&H1]-[C&H2]-[N&H2]",-0.250212
"[n&H0&R]:[n&H0&R]:[n&H0&R]:[n&H0&R]:[n&H1&R]",-0.249750
"[N&H1]-[C&H0]=[C&H1]-[N&H0&+]-[O&H0&-]",-0.249718
"[c&H1&R]:[c&H1&R]:[c&H0&R](-[Br&H0]):[c&H1&R]",0.249367
"[N&H1]-[C&H2]-[C&H2]-[C&H1]-[O&H0]",-0.248906
"[C&H0]-[N&H1]-[C&H1]-[S&H0]-[C&H3]",-0.248826
"[C&H3]-[C&H2]-[C&H2]-[C&H2]-[C&H1&R]",0.248757
"[C&H2&R]-[C&H2&R]-[C&H2&R]-[N&H1&R]-[C&H1&R2]",-0.248625
"[N&H0]=[C&H0](-[N&H2])-[N&H2]",-0.248596
"[N&H2]-[C&H0](=[N&H1])-[c&H0&R]",-0.248496
"[C&H0](=[O&H0])-[N&H1]-[O&H1]",-0.248414
"[C&H1&R]-[C&H2&R]-[N&H1&R]-[C&H2&R]-[C&H2&R]",-0.247857
"[O&H1]-[C&H0]-[C&H2]-[C&H2]-[c&H0&R]",-0.247565
"[O&H1]-[c&H0&R](:[n&H0&R]):[c&H0&R2]:[c&H1&R]",-0.247507
"[C&H0&R](=[N&H0&R])-[S&H1]",-0.247491
"[C&H0]=[C&H1][c&H0&R](:[c&H1&R]):[c&H0&R]",0.247445
"[C&H0]=[C&H0][c&H0&R](:[c&H1&R]):[c&H0&R]",0.247362
"[C&H0](=[O&H0])-[C&H2]-[N&H2]",-0.247213
"[C&H2&R]-[C&H1&R]-[N&H1]-[C&H2]-[C&H2]",-0.247149
"[c&H0&R](=[N&H0&+]-[C&H3]):[c&H1&R]:[c&H0&R2]",-0.246964
"[N&H1]-[C&H0]=[N&H1]",-0.246943
"[C&H3]-[C&H2]-[c&H0&R](:[c&H1&R]):[c&H1&R]",0.246586
"[c&H1&R]:[c&H1&R]:[c&H0&R](-[Br&H0]):[s&H0&R]",0.246487
"[N&H2]-[S&H0]",-0.246236
"[O&H1]-[N&H1]",-0.245968
"[n&H0&R]:[n&H0&R2]:[c&H0&R]-[O&H1]",-0.245722
"[N&H0]=[c&H0&R]:[c&H1&R]:[c&H1&R]",-0.245681
"[n&H0&R]:[c&H0&R2]-[C&H0&R]=[O&H0]",-0.245679
"[N&H0]-[C&H0]-[C&H2]-[O&H1]",-0.244626
"[C&H0&R](=[O&H0])-[C&H2&R]-[N&H1&R]-[C&H0&R]",-0.244386
"[N&H2]-[C&H0](=[N&H1])-[N&H1]-[C&H2]",-0.244219
"[N&H0]=[c&H0&R]:[c&H0&R2]:[c&H1&R]:[c&H1&R]",-0.243987
