fragment,contribution
"[c&H1&R]:[c&H0&R](-[C&H0]-[O&H1])-[n&H0&R]",-0.284746
"[n&H0&R]:[c&H0&R](-[N&H2]):[c&H0&R2]:[c&H0&R2]",-0.284554
"[C&H2]-[O&H0]-[C&H2]-[C&H0]=[O&H0]",-0.283254
"[C&H0]-[C&H2]-[C&H2]-[C&H0]-[N&H0&R]",-0.282897
"[C&H0]-[N&H0&R]-[C&H1&R]-[C&H0]-[O&H1]",-0.282792
"[C&H0]-[C&H1]-[C&H2]-[C&H0]=[O&H0]",-0.282609
"[O&H0]=[c&H0&R]:[n&H1&R]:[c&H1&R]:[n&H0&R]",-0.282336
"[n&H0&R]:[c&H1&R]:[c&H1&R]:[s&H0&R]",-0.281841
"[c&H0&R]-[C&H2]-[c&H0&R]:[c&H0&R]:[n&H1&R]",-0.281801
"[c&H0&R]-[C&H1](-[O&H1])-[O&H1]",-0.281583
"[C&H0]-[C&H2]-[c&H0&R]:[c&H0&R]-[C&H0]",-0.281409
"[C&H2&R]-[C&H1&R2]-[C&H2&R]-[N&H1&R]-[C&H2&R]",-0.281343
"[c&H0&R3]:[c&H0&R2](-[O&H1])-[O&H1]",-0.278905
"[c&H0&R]-[C&H1](-[O&H1])-[C&H2]-[N&H1]",-0.278757
"[O&H0]-[C&H1]-[C&H0]-[O&H1]",-0.278420
"[c&H1&R]:[c&H0&R]-[C&H0](-[O&H1])-[C&H2]",-0.278326
"[C&H0](=[N&H1])-[c&H0&R]:[c&H0&R]-[N&H2]",-0.277994
"[c&H0&R]-[C&H2]-[N&H1]-[C&H0]=[N&H1]",-0.277894
"[c&H0&R]-[C&H2]-[S&H1](-[O&H0&-])-[c&H0&R]",-0.277665
"[C&H0](=[N&H1])-[c&H0&R]:[c&H0&R]:[n&H0&R]",-0.277592
"[C&H2]-[C&H1](-[N&H2])-[c&H0&R]:[o&H0&R]",-0.277549
"[c&H1&R]:[c&H0&R]-[C&H0]-[O&H1]",-0.277487
"[c&H0&R]-[C&H0](=[O&H0])-[O&H1]",-0.277392
"[N&H0&R]-[C&H0]-[C&H0]-[O&H1]",-0.276182
"[c&H0&R]-[C&H0](=[S&H0])-[N&H2]",-0.275860
"[n&H0&R]:[c&H0&R]-[C&H2]-[C&H0]=[O&H0]",-0.274860
"[c&H0&R]-[C&H2]-[c&H0&R]:[n&H0&R]:[n&H1&R]",-0.274518
"[n&H0&R]:[c&H1&R]:[c&H1&R]:[n&H0&R]",-0.273872
"[C&H3]-[c&H0&R](:[n&H0&R]:[n&H1&R]):[c&H0&R2]",-0.273070
"[c&H0&R]-[C&H2]-[N&H1]-[C&H2]-[c&H0&R]",-0.272982
"[N&H0&R]-[C&H1&R]-[C&H0]-[O&H1]",-0.272847
"[n&H0&R]:[c&H0&R](-[N&H2]):[c&H0&R2]:[n&H1&R]",-0.272701
"[C&H2&R]-[C&H2&R]-[C&H1&R]-[C&H0]-[O&H1]",-0.272615
"[n&H0&R]:[c&H0&R]-[C&H0]-[O&H1]",-0.272124
"[C&H2]-[S&H0]-[C&H2]-[C&H0]-[O&H1]",-0.271194
"[O&H0]-[C&H2]-[C&H2]-[C&H0]=[O&H0]",-0.269964
"[c&H0&R2]-[O&H0&R]-[C&H2&R]-[C&H2&R]-[N&H1&R]",-0.269912
"[c&H1&R]:[c&H0&R]-[C&H0](=[O&H0])-[O&H1]",-0.269823
"[C&H3]-[C&H1]-[N&H1]-[C&H2]-[c&H0&R]",-0.268841
"[n&H0&R]:[c&H0&R](-[N&H2]):[n&H1&R]:[c&H0&R2]",-0.268361
"[C&H0&R3]-[C&H0](=[O&H0])-[O&H1]",-0.268253
"[c&H0&R](-[C&H1](-[O&H1])-[O&H1])-[O&H1]",-0.268024
"[n&H0&R]:[c&H1&R]:[c&H1&R]:[n&H1&R]",-0.268009
"[C&H1&R2]-[C&H2&R]-[C&H2&R]-[N&H1&R]-[C&H1&R2]",-0.267103
"[c&H0&R]-[C&H1](-[O&H1])-[C&H2]-[C&H2]",-0.266050
"[O&H0]-[C&H0]-[C&H0]-[O&H1]",-0.266038
"[C&H1&R]-[C&H2]-[C&H2]-[C&H1]-[O&H1]",-0.266008
"[C&H2&R]-[C&H2&R]-[C&H1&R](-[N&H2])-[N&H2]",-0.265863
"[C&H3]-[O&H0]-[C&H2]-[C&H0]=[O&H0]",-0.265358
"[c&H0&R]-[C&H1](-[O&H1])-[C&H1&R]-[C&H2&R]",-0.264899
"[C&H3]-[c&H0&R](:[n&H0&R]:[n&H1&R]):[c&H0&R]",-0.264796
"[n&H0&R]:[c&H0&R](-[O&H1]):[c&H0&R]-[O&H1]",-0.264056
"[C&H0&R3]-[C&H0]-[O&H1]",-0.263845
"[N&H0&R]=[C&H0&R](-[N&H2])-[N&H0&R]",-0.263759
"[c&H0&R]-[C&H1]=[C&H0]-[C&H0]-[O&H1]",-0.263530
"[C&H3]-[C&H0&R](=[N&H0&R])-[N&H1&R]-[c&H0&R2]",-0.263446
"[c&H0&R]-[N&H0&R]-[C&H1&R]-[C&H0]-[O&H1]",-0.263439
"[C&H0&R]-[C&H1&R]-[C&H2]-[C&H0]=[O&H0]",-0.262924
"[C&H1&R]-[C&H2]-[C&H0](=[O&H0])-[N&H2]",-0.262890
"[n&H0&R]:[c&H0&R](-[N&H2]):[c&H0&R]:[c&H1&R]",-0.262391
"[O&H0]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.261660
"[C&H0](=[N&H1])-[c&H0&R]:[c&H1&R]:[c&H0&R2]",-0.261642
"[N&H1]-[C&H1]-[C&H0](=[O&H0])-[O&H1]",-0.261321
"[C&H1]-[N&H1]-[C&H2]-[C&H1]-[C&H0]",-0.260990
"[C&H1&R]-[C&H2]-[C&H2]-[N&H1]-[C&H0]",-0.260634
"[C&H1]=[C&H0]-[C&H0]-[O&H1]",-0.260497
"[N&H1]-[C&H1&R]-[C&H2&R]-[N&H1&R]-[C&H2&R]",-0.260297
"[C&H2&R]-[N&H0&R]-[C&H0]-[C&H0]-[O&H1]",-0.260127
"[c&H0&R]-[C&H1]-[C&H0](=[O&H0])-[O&H1]",-0.259781
"[c&H0&R]-[C&H0](=[O&H0])-[N&H2]",-0.259342
"[C&H0](=[N&H1])-[c&H0&R]:[s&H0&R]",-0.258758
"[C&H2&R]-[C&H0&R]-[C&H2&R]-[N&H1&R]-[C&H2&R]",-0.258618
"[c&H0&R2]:[n&H0&R]-[C&H2]-[C&H0]",-0.258545
"[C&H1&R]-[C&H2&R]-[N&H1&R]-[C&H2&R]-[C&H2&R]",-0.258434
"[O&H0]=[c&H0&R](:[n&H1&R]:[c&H0&R2]):[c&H1&R]",-0.258274
"[C&H0]-[C&H2]-[N&H1]-[C&H2]-[C&H2]",-0.258143
"[C&H1&R]-[N&H1]-[C&H2]-[C&H2]-[C&H2]",-0.257425
"[C&H3]-[N&H0]-[C&H2]-[C&H1]-[O&H1]",-0.256953
"[C&H1]-[C&H2]-[C&H2]-[C&H0]-[O&H1]",-0.256427
"[N&H1]-[C&H0](=[O&H0])-[N&H2]",-0.255974
"[C&H0&R](-[C&H2&R])-[N&H1&R]-[C&H2&R]-[C&H2&R]",-0.255733
"[C&H3]-[C&H2]-[N&H1]-[C&H2]-[c&H0&R]",-0.255697
"[C&H2&R2]-[C&H2&R2]-[C&H0&R3]-[C&H0]-[O&H1]",-0.255337
"[C&H2&R]-[C&H1&R]-[C&H2]-[N&H1]-[C&H0]",-0.254963
"[C&H2&R]-[C&H2&R]-[C&H0&R](-[O&H1])-[O&H1]",-0.254317
"[C&H3]-[N&H0]-[C&H2]-[C&H0]-[C&H3]",-0.253989
"[c&H0&R2]:[c&H1&R]:[c&H0&R]-[C&H0]-[O&H1]",-0.253678
"[C&H3]-[c&H0&R](:[n&H1&R]):[s&H0&R]:[c&H1&R]",-0.253611
"[n&H0&R]:[c&H0&R](-[N&H2]):[s&H0&R]:[c&H0&R2]",-0.253137
"[C&H3]-[c&H0&R](:[n&H0&R]:[n&H1&R]):[n&H0&R]",-0.253077
"[C&H2]-[N&H1]-[C&H2]-[C&H2]-[C&H2]",-0.253075
"[c&H1&R]:[c&H0&R](-[O&H1])-[O&H1]",-0.252660
"[C&H2]-[N&H1]-[C&H2]-[C&H2]-[N&H1]",-0.252340
"[C&H2&R]-[C&H1&R](-[O&H1])-[c&H0&R2]:[c&H0&R2]",-0.252256
"[c&H1&R]:[c&H0&R](-[O&H1]):[c&H0&R2]:[c&H0&R2]",-0.251993
"[c&H0&R2]:[c&H0&R](-[N&H2]):[c&H0&R2]",-0.251913
"[C&H2&R]-[N&H0&R]-[C&H2]-[C&H0]",-0.251106
"[c&H0&R2]-[N&H0&R]-[C&H2]-[C&H0]",-0.250978
"[c&H1&R]:[c&H0&R]-[C&H1]-[C&H0]-[O&H1]",-0.250882
"[N&H1]-[C&H0]=[N&H1]",-0.250553
"[c&H0&R]:[n&H0&R]-[C&H2]-[C&H0]=[O&H0]",-0.250274
"[n&H0&R]:[c&H0&R]-[C&H2]-[N&H2&R&+]-[O&H0&-]",-0.249752
"[c&H1&R]:[c&H0&R](-[O&H1]):[c&H0&R2]:[c&H1&R]",-0.249621
"[N&H0&R]-[N&H0&R](-[O&H1])-[c&H0&R2]:[c&H0&R2]",-0.249380
"[N&H0&R]-[C&H1]-[C&H0](=[O&H0])-[O&H1]",-0.248979
"[N&H1]-[C&H0]-[C&H2]-[C&H0]=[O&H0]",-0.248909
