fragment,contribution
"[N&H0&R2]1-[C&H1&R2]-[C&H2&R]-[C&H2&R]-[C&H1&R2]-1",-0.209287
"[N&H1]-[C&H1]-[C&H0]#[N&H0]",-0.209015
"[N&H0&R]-[C&H1&R]-[C&H0](=[O&H0])-[O&H1]",-0.208934
"[C&H3]-[N&H1]-[C&H0](=[O&H0])-[C&H2]",-0.208840
"[C&H3]-[C&H1]-[N&H1]-[C&H2]",-0.208639
"[C&H3]-[N&H1]-[c&H0&R]:[c&H1&R]",-0.208475
"[C&H1]-[N&H1]-[N&H1]-[C&H0]=[O&H0]",-0.208430
"[S&H0]-[C&H2]-[C&H2]-[C&H0]=[N&H1]",-0.208364
"[N&H1]-[C&H1]-[C&H2]-[C&H1]-[O&H1]",-0.208278
"[C&H0](=[O&H0])-[C&H0]-[O&H1]",-0.208051
"[N&H1]-[C&H1]-[C&H3]",-0.207475
"[O&H1]-[C&H0](=[O&H0])-[C&H1&R]-[c&H0&R2]",-0.207316
"[N&H1]-[C&H2]-[C&H2]-[C&H2]-[N&H1]",-0.206950
"[C&H1]-[C&H2]-[N&H1]-[C&H2]-[c&H0&R]",-0.206165
"[N&H1]-[C&H1]-[C&H0]=[O&H0]",-0.205777
"[C&H0&R]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.205739
"[S&H0]-[N&H1]-[C&H0](=[O&H0])-[N&H1]",-0.205483
"[C&H0&R2]1=[N&H0&R]-[C&H2&R]-[C&H2&R]-[N&H0&R2]-1",-0.204518
"[O&H1]",-0.204406
"[N&H1]-[C&H2]-[C&H2]-[N&H0]-[C&H3]",-0.204372
"[C&H2&R]-[C&H1&R]-[N&H1]-[C&H2]",-0.204325
"[c&H0&R]-[C&H2]-[N&H1]-[C&H2]-[C&H2]",-0.204267
"[n&H0&R]:[n&H0&R]:[c&H0&R]=[O&H0]",-0.204209
"[Br&H0]-[c&H0&R](:[c&H1&R]:[c&H1&R]):[s&H0&R]",0.204130
"[n&H0&R]:[n&H0&R]:[n&H1&R]:[n&H0&R]",-0.204011
"[C&H3]-[N&H1]-[C&H0&R]-[C&H3]",-0.203705
"[C&H3]-[N&H1]-[C&H1&R]-[C&H2&R]",-0.203064
"[N&H0]-[C&H2]-[C&H3]",-0.202993
"[Br&H0]-[c&H0&R](:[c&H1&R]):[s&H0&R]",0.202986
"[Br&H0]-[c&H0&R](:[c&H1&R]:[c&H1&R]):[c&H1&R]",0.201873
"[C&H2&R]-[C&H0&R]-[O&H1]",-0.201682
"[C&H1](-[C&H3])-[N&H1]-[C&H2]-[C&H2]",-0.201173
"[N&H2]-[C&H1]-[C&H2]-[O&H0]-[c&H0&R]",-0.200903
"[N&H0]-[O&H1]",-0.200261
"[S&H0]-[N&H0]-[C&H2]-[C&H0]-[O&H1]",-0.200163
"[N&H0]=[c&H0&R][c&H0&R2]:[c&H0&R2]:[n&H0&R]",-0.200050
"[n&H0&R]-[C&H1]-[C&H2]-[O&H1]",-0.200010
"[N&H0]-[C&H3]",-0.199951
"[C&H1]-[N&H1]-[C&H2]-[C&H2]",-0.199899
"[C&H1]=[C&H1][C&H0](=[O&H0])-[O&H1]",-0.199489
"[N&H2]-[C&H0](=[N&H1])-[N&H0&R]",-0.199458
"[O&H1]-[c&H0&R]:[n&H0&R]:[c&H1&R]",-0.199141
"[n&H0&R]-[C&H2]-[C&H2]-[O&H1]",-0.199121
"[C&H0]/[C&H0]=[N&H0]\[O&H0]-[C&H3]",-0.198991
"[C&H3]-[C&H0]-[C&H0]-[O&H1]",-0.198848
"[n&H0&R]-[C&H2]-[C&H0]#[N&H0]",-0.198846
"[C&H2&R]-[C&H1&R]-[N&H2]",-0.198799
"[O&H1]-[C&H0](=[O&H0])-[C&H1]-[N&H0&R]",-0.198616
"[C&H1&R]-[C&H2]-[N&H2]",-0.198533
"[C&H1]-[C&H2]-[C&H0]-[O&H1]",-0.198509
"[C&H0](-[C&H3])-[N&H1]-[C&H2]-[C&H2]",-0.198043
"[N&H0]-[C&H2]-[C&H2]-[N&H1]-[C&H0]",-0.197494
"[C&H1]-[C&H1]-[N&H2]",-0.197423
"[n&H0&R]:[c&H1&R]:[c&H0&R]=[O&H0]",-0.197120
"[N&H1]-[C&H2]-[C&H2]-[O&H0]-[C&H3]",-0.197031
"[C&H1]-[C&H0&R]-[O&H1]",-0.196867
"[N&H0]-[C&H2]-[C&H2]-[N&H1]-[C&H2]",-0.196860
"[N&H1]-[C&H1]-[C&H1]-[O&H1]",-0.196314
"[C&H0&R]1(-[C&H2]-[N&H2])-[C&H2&R]-[C&H2&R]-1",-0.196015
"[N&H2]-[C&H0](=[N&H1])-[S&H0]",-0.195849
"[C&H2]-[C&H0]#[N&H0]",-0.195639
"[C&H0&R3]-[c&H0&R]:[c&H1&R]:[c&H1&R]:[c&H1&R]",-0.195494
"[N&H2]-[C&H1]-[C&H2]",-0.195162
"[C&H2]-[N&H1]-[C&H1]-[C&H2]-[C&H3]",-0.195132
"[N&H0&R]1-[C&H2&R]-[C&H2&R]-[C&H2&R]-[C&H2&R]-1",-0.195051
"[n&H1&R]:[n&H0&R]:[c&H0&R]=[O&H0]",-0.194859
"[O&H1]-[c&H0&R]:[n&H0&R]:[c&H1&R]:[c&H1&R]",-0.194834
"[c&H0&R2]:[c&H0&R]=[O&H0]",-0.194310
"[C&H3]-[C&H0]-[N&H1]-[C&H2]",-0.194011
"[C&H3]-[N&H1]-[C&H2]-[C&H1]-[c&H0&R]",-0.193923
"[C&H2]-[C&H0]-[C&H0](=[O&H0])-[O&H1]",-0.193846
"[O&H0&R]-[C&H0&R]-[C&H2]-[C&H0]=[O&H0]",-0.193773
"[C&H1]-[N&H1]-[C&H1]-[C&H3]",-0.193385
"[C&H2&R]-[C&H1&R]-[C&H0](=[O&H0])-[O&H1]",-0.193222
"[C&H3]-[N&H1]-[C&H0]-[C&H2]",-0.193113
"[Br&H0]-[c&H0&R](:[c&H1&R]):[c&H1&R]:[c&H1&R]",0.193109
"[C&H2]-[C&H1]-[N&H2]",-0.192761
"[C&H2]-[C&H1]-[C&H0](=[O&H0])-[O&H1]",-0.192636
"[C&H0&R]-[C&H0]#[N&H0]",-0.192253
"[C&H0&R3]-[c&H0&R3]:[c&H1&R]:[c&H1&R]:[c&H1&R]",-0.192226
"[N&H2]-[C&H0&R]-[C&H0]=[O&H0]",-0.192061
"[C&H1]=[C&H0][C&H0](=[O&H0])-[N&H2]",-0.191996
"[C&H3]-[C&H1]-[O&H1]",-0.191792
"[N&H2]-[C&H0](=[N&H1])-[S&H0]-[C&H2]",-0.191573
"[C&H2&R]-[N&H1&R]",-0.191452
"[C&H2]-[C&H1](-[N&H2])-[C&H2]",-0.191294
"[N&H0]-[C&H1]-[C&H0]=[O&H0]",-0.191228
"[S&H0]-[N&H1]-[c&H0&R]:[n&H1&R]:[n&H0&R]",-0.191085
"[N&H0&R]-[C&H2]-[C&H2]-[O&H1]",-0.191026
