fragment,contribution
"[c&H0&R]/[C&H0](=[N&H0]/[O&H1])-[N&H1]",-0.230592
"[N&H1]-[C&H1]-[C&H2]-[C&H0]=[O&H0]",-0.230484
"[N&H0]-[C&H2]-[C&H2]-[N&H1]-[C&H2]",-0.229874
"[N&H0&R]-[C&H2]-[C&H2]-[c&H0&R]:[n&H0&R]",-0.229229
"[O&H0]-[C&H0]-[C&H0]-[O&H1]",-0.229136
"[C&H0&R3]-[N&H1]-[C&H2]-[C&H0]-[N&H0&R]",-0.228359
"[O&H0]-[C&H2]-[C&H2]-[C&H2]-[N&H1]",-0.228150
"[N&H2]-[C&H2]-[c&H0&R]:[n&H1&R]:[c&H0&R2]",-0.227457
"[N&H2]-[C&H0&R3]-[C&H2&R2]-[C&H2&R2]",-0.226539
"[C&H1&R]-[C&H2]-[N&H2]",-0.226414
"[C&H3]-[C&H2]-[C&H2]-[S&H0]-[c&H0&R]",0.226212
"[C&H2]-[C&H0]-[O&H1]",-0.226142
"[C&H0&R3]-[C&H0](=[O&H0])-[O&H1]",-0.226098
"[N&H0&R]-[C&H2]-[c&H0&R]:[n&H0&R]-[C&H3]",-0.225600
"[c&H0&R]-[O&H0]-[C&H0]-[C&H0]-[O&H1]",-0.225291
"[N&H1]-[C&H2]-[C&H0]=[O&H0]",-0.224982
"[C&H0](=[O&H0])-[C&H2]-[O&H1]",-0.224941
"[N&H2]-[C&H2]-[c&H0&R]:[n&H1&R]",-0.224333
"[n&H0&R]:[c&H1&R]:[c&H0&R]-[C&H0]-[O&H1]",-0.224145
"[n&H0&R]:[n&H0&R]:[n&H0&R]:[n&H0&R2]:[n&H0&R]",-0.223702
"[O&H0]-[C&H2]-[C&H2]-[N&H1]-[C&H2]",-0.223640
"[N&H0]-[C&H2]-[C&H2]-[C&H2]-[N&H1]",-0.223462
"[C&H0&R]-[C&H2]-[C&H0]-[O&H1]",-0.223149
"[C&H3]-[C&H2]-[C&H2]-[C&H2]-[C&H1]",0.222992
