fragment,contribution
"[c&H1&R]:[n&H0&R]:[c&H0&R](-[N&H2]):[n&H0&R]",-0.278933
"[c&H0&R](-[C&H1]-[C&H0]-[O&H1]):[c&H0&R]",-0.278927
"[B&H0&R]-[O&H1]",-0.278431
"[C&H0](-[N&H2])-[N&H2]",-0.275971
"[O&H0]-[C&H0]-[C&H2]-[O&H0]-[c&H0&R]",-0.275615
"[O&H1]-[C&H0]-[C&H2]-[O&H0]-[C&H2]",-0.274756
"[O&H1]-[C&H0]-[C&H1&R]-[C&H2&R]-[c&H0&R2]",-0.274658
"[c&H1&R]:[n&H0&R]:[c&H0&R](-[N&H2]):[c&H0&R]",-0.274338
"[N&H0&R]-[C&H1]-[C&H0](=[O&H0])-[O&H1]",-0.274122
"[C&H3]-[N&H0&R2](-[C&H1&R2]-[C&H2&R])-[C&H1&R2]",-0.273438
"[C&H2]-[N&H1]-[C&H2]-[C&H2]-[C&H2]",-0.273273
"[N&H0&R]-[C&H1&R]-[C&H0](=[O&H0])-[O&H1]",-0.273212
"[s&H0&R]:[c&H0&R]-[N&H1]-[S&H0]=[O&H0]",-0.272214
"[N&H1]-[C&H1]-[C&H0]-[N&H1]-[O&H1]",-0.271805
"[c&H1&R]:[c&H0&R](=[N&H0&+]):[c&H1&R]:[c&H0&R2]",-0.271537
"[c&H0&R2]:[c&H0&R](-[C&H0]-[O&H1]):[c&H0&R]",-0.271296
"[N&H2]-[C&H0&R3]-[C&H2&R2]-[C&H2&R2]",-0.271247
"[C&H0](=[O&H0])-[N&H1]-[S&H0]-[c&H0&R]",-0.270968
"[N&H2]-[C&H2]-[c&H0&R]:[n&H1&R]",-0.270926
"[O&H0]-[C&H0]-[C&H1]-[C&H2]-[O&H1]",-0.270848
"[N&H2]-[N&H1]-[c&H0&R]",-0.270746
"[C&H1](-[O&H0])-[C&H0]-[O&H1]",-0.270564
"[C&H3]-[N&H0&R2](-[C&H1&R2])-[C&H1&R2]-[C&H2&R]",-0.270239
"[c&H1&R]:[c&H0&R]-[C&H2]-[C&H0]-[O&H1]",-0.270050
"[N&H2]-[C&H0]-[C&H2]-[S&H0&+]-[O&H0&-]",-0.269498
"[C&H2&R]-[C&H1&R]-[C&H0](=[O&H0])-[O&H1]",-0.269425
"[C&H3]-[C&H1]-[C&H2]-[C&H0]-[O&H1]",-0.269285
"[N&H0&R]-[C&H2&R]-[C&H2&R]-[N&H1&R]-[C&H2&R]",-0.268401
"[O&H1]-[C&H2]-[C&H0]=[O&H0]",-0.268345
"[N&H2]-[C&H2]-[C&H2]-[C&H1]",-0.267711
"[C&H2]-[N&H1]-[C&H1](-[C&H3])-[C&H3]",-0.267412
"[o&H0&R]:[c&H0&R]-[C&H2]-[n&H0&R]:[n&H1&R]",-0.267119
"[C&H3]-[N&H1]-[C&H1&R](-[C&H2&R])-[C&H2&R]",-0.266645
"[O&H1]-[C&H0]-[c&H0&R](:[n&H1&R]):[c&H0&R]",-0.265776
"[N&H0&R]1-[C&H2&R]-[C&H2&R]-[C&H2&R]-[C&H2&R]-1",-0.265011
"[C&H0](=[O&H0])-[N&H1]-[O&H1]",-0.264834
"[n&H0&R2]:[c&H0&R]-[O&H1]",-0.264808
"[c&H1&R]:[n&H0&R]:[c&H0&R](-[N&H2]):[c&H0&R2]",-0.264765
"[C&H0]/[C&H0]=[N&H0]\[O&H0]-[C&H3]",-0.264688
"[C&H3]-[N&H0&R2](-[C&H1&R2])-[C&H1&R2]-[C&H1&R2]",-0.264659
"[C&H3]-[c&H0&R](:[n&H1&R]:[c&H0&R2]):[c&H0&R]",-0.263890
"[N&H0]-[C&H2]-[C&H2]-[n&H0&R]:[c&H0&R2]",-0.263774
"[C&H2]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.263520
"[n&H0&R]:[n&H0&R]:[c&H0&R](-[N&H2]):[s&H0&R]",-0.263010
"[N&H1]-[C&H2]-[C&H2]-[N&H1]-[C&H2]",-0.262826
"[n&H0&R]:[c&H0&R]-[N&H1]-[S&H0]-[C&H3]",-0.262530
"[C&H0](-[C&H2]-[O&H1])-[C&H2]-[O&H1]",-0.262001
"[O&H1]-[C&H1]-[c&H0&R](:[c&H1&R]):[c&H0&R2]",-0.261919
"[n&H0&R]-[C&H2]-[C&H1]-[O&H1]",-0.261875
"[N&H0&R]-[C&H2&R]-[N&H1&R]",-0.261744
"[C&H0](=[C&H1])-[N&H1]-[C&H2]-[C&H2]",-0.261681
"[N&H1]-[C&H1&R]-[C&H2&R]-[N&H1&R]-[C&H2&R]",-0.261441
"[Br&H0]-[c&H0&R]:[s&H0&R]:[c&H0&R]-[S&H0]",0.261437
"[C&H3]-[N&H0&R2]-[C&H1&R2]-[C&H2&R]-[C&H2&R]",-0.261002
"[C&H1]/[N&H0]=[c&H0&R]\[c&H1&R]",-0.260464
"[N&H0&R]-[C&H2&R]-[C&H1&R](-[O&H1])-[C&H1&R]",-0.260198
"[C&H1&R3]-[C&H2&R2]-[C&H0&R3]-[O&H1]",-0.260159
"[N&H2]-[C&H1&R]-[C&H2&R]-[C&H2&R]",-0.259645
"[N&H0&R]-[C&H1]-[C&H0]-[O&H1]",-0.259605
"[C&H2&R]-[C&H0&R]-[O&H1]",-0.258980
"[O&H0]-[C&H1](-[C&H3])-[C&H0]-[O&H1]",-0.258782
"[O&H1]-[C&H0](=[O&H0])-[c&H0&R]",-0.258326
"[C&H0]=[C&H0]([Cl&H0])-[c&H0&R]:[c&H1&R]",0.258313
"[C&H2]/[N&H0]=[c&H0&R]\[c&H1&R]",-0.258278
"[C&H0&R3]-[C&H2&R2]-[C&H0&R3]-[N&H2]",-0.257743
"[O&H1]-[C&H0]-[C&H2]-[C&H2]-[C&H2]",-0.257360
"[C&H2&R]-[C&H0&R2]-[O&H1]",-0.257174
"[C&H3]-[C&H1]-[C&H0](=[O&H0])-[O&H1]",-0.257100
"[c&H0&R]-[N&H1]-[S&H0]-[N&H1]-[C&H2]",-0.256683
"[c&H0&R2]:[n&H0&R]:[c&H0&R]-[C&H0]-[O&H1]",-0.256520
"[C&H3]-[N&H1]-[C&H1&R](-[C&H2&R])-[c&H0&R2]",-0.256469
"[N&H0&R]-[C&H2]-[C&H2]-[n&H0&R]:[c&H0&R2]",-0.256452
"[C&H0](=[N&H1])-[N&H1]-[S&H0]=[O&H0]",-0.256094
