fragment,contribution
"[C&H3]-[O&H0]-[C&H2]-[C&H0]=[O&H0]",-0.218957
"[N&H0&R]=[C&H0&R]-[N&H1&R]",-0.218921
"[C&H2&R2]-[C&H0&R3]-[O&H1]",-0.218806
"[N&H0&R]1-[C&H2&R]-[C&H2&R]-[C&H2&R]-[C&H2&R]-1",-0.218644
"[C&H2]-[C&H1]-[N&H1]-[C&H2]-[C&H2]",-0.217525
"[N&H2]-[C&H2]-[C&H2]-[c&H0&R]:[c&H0&R2]",-0.216207
"[C&H3]-[N&H1]-[C&H1]-[C&H1]-[O&H1]",-0.216158
"[Br&H0]",0.216135
"[C&H0](=[O&H0])-[N&H1]-[S&H0]-[C&H3]",-0.215984
"[C&H0&R]1(-[C&H2&R]-[C&H2&R]-1)-[C&H0]-[N&H2]",-0.215533
"[N&H0&R]-[C&H2]-[C&H2]-[O&H1]",-0.215183
"[C&H3]-[N&H0&R2&+]-[C&H3]",-0.215028
"[C&H1&R]1-[C&H2&R]-[C&H2&R]-[N&H0&R]-[C&H2&R]-1",-0.214994
"[C&H0&R3]-[N&H1]-[C&H2]-[C&H0]",-0.214456
"[O&H0]-[C&H2]-[C&H2]-[C&H1]-[n&H0&R]",-0.214319
"[C&H3]-[C&H1&R2]-[C&H1&R2]-[O&H1]",-0.213734
"[c&H0&R]=[N&H0&+]",-0.213546
"[C&H3]-[O&H0]-[C&H2]-[C&H1]-[O&H1]",-0.213494
"[C&H2]-[C&H1]/[N&H0]=[c&H0&R]\[c&H1&R]",-0.212867
"[N&H2]-[S&H0]-[N&H1]-[C&H0]=[O&H0]",-0.212616
"[C&H3]-[C&H0&R3]-[C&H2&R2]-[C&H0&R3]-[N&H2]",-0.212261
"[n&H0&R]:[n&H0&R]-[C&H2]-[C&H2]-[O&H1]",-0.211510
"[C&H0&R]1(-[C&H2&R]-[C&H2&R]-1)-[C&H0]=[O&H0]",-0.211213
"[n&H0&R]:[n&H0&R]:[c&H0&R]-[O&H1]",-0.210378
"[N&H2]-[C&H2]-[C&H2]-[c&H0&R]",-0.209586
"[c&H1&R]:[c&H1&R]:[c&H0&R]=[N&H0&+]-[C&H3]",-0.209205
"[c&H1&R]:[n&H0&R]:[n&H1&R]",-0.208899
"[c&H0&R]/[C&H1]=[C&H0]/[C&H0]-[O&H1]",-0.208544
"[O&H1]-[C&H0]-[C&H2]-[c&H0&R]:[n&H0&R]",-0.208525
"[o&H0&R]:[c&H0&R]-[O&H1]",-0.208299
"[C&H2&R2]-[C&H1&R2]-[N&H1&R]",-0.208168
"[N&H0]-[C&H2]-[C&H2]-[C&H2]-[N&H2]",-0.207897
"[C&H0](-[C&H3])-[N&H1]-[C&H2]-[C&H2]",-0.207830
"[C&H3]-[c&H0&R](:[n&H0&R]):[s&H0&R]",-0.207667
"[N&H2]-[c&H0&R](:[n&H0&R]:[n&H1&R]):[n&H0&R]",-0.207056
"[O&H0]-[C&H2]-[C&H2]-[C&H1]-[O&H0]",-0.206636
"[O&H0]-[C&H0]-[C&H0](=[O&H0])-[O&H1]",-0.206593
"[C&H1&R2]-[C&H1&R2]-[O&H1]",-0.206358
"[C&H2&R]-[C&H0&R]-[O&H1]",-0.206081
"[S&H0]-[N&H1]-[c&H0&R]:[n&H1&R]:[n&H0&R]",-0.206029
"[C&H2]-[N&H0&R3&+](-[C&H2&R2])-[C&H2&R2]",-0.205199
"[C&H2&R]-[C&H1&R]-[N&H1]-[C&H2]-[C&H2]",-0.204822
"[S&H1]-[c&H0&R](:[n&H0&R]:[c&H0&R2]):[n&H1&R]",-0.204483
"[c&H1&R]:[c&H0&R]=[N&H0&+]",-0.204463
"[C&H3]-[C&H1]-[N&H0]=[c&H0&R]:[c&H1&R]",-0.203988
"[O&H0]-[C&H2]-[C&H1]-[O&H0]-[P&H0]",-0.203975
"[C&H0]-[N&H1]-[C&H1]-[C&H0]=[O&H0]",-0.203960
"[C&H1]-[N&H1]-[C&H2]-[C&H1]-[C&H2]",-0.203703
"[C&H3]-[C&H2]-[C&H2]-[C&H2]-[C&H2]",0.203440
"[C&H3]-[N&H1]-[C&H2]-[C&H1]",-0.203432
"[c&H0&R]-[C&H2]-[N&H1]-[C&H2]-[c&H0&R]",-0.202759
"[S&H1]-[c&H0&R](:[n&H0&R]):[n&H1&R]:[c&H0&R]",-0.202519
"[C&H2&R]-[C&H1&R2]-[N&H1&R]",-0.202049
"[O&H0]=[S&H0]-[N&H1]-[c&H0&R]:[n&H0&R]",-0.202029
"[C&H2]-[N&H1]-[C&H2]-[C&H2]-[O&H0]",-0.201761
"[N&H0&R3&+](-[C&H2&R2])(-[C&H2&R2]-[C&H2&R2])-[C&H2&R2]",-0.201760
"[C&H3]-[C&H0]-[O&H1]",-0.201745
"[C&H1]-[n&H0&R]:[n&H1&R]",-0.201730
"[S&H0]-[C&H2]-[C&H2]-[C&H0]=[N&H1]",-0.201075
"[C&H0](=[O&H0])-[C&H1]-[O&H1]",-0.200594
"[C&H0]=[N&H0][O&H1]",-0.200510
"[O&H1]-[C&H0](-[c&H0&R])(-[C&H0])-[C&H0]",0.200395
"[O&H1]-[C&H0](=[O&H0])-[C&H2]-[c&H0&R]",-0.200047
"[C&H3]-[N&H0](-[C&H3])-[C&H2]-[C&H2]",-0.199301
"[C&H2]-[N&H1]-[C&H2]-[C&H2]",-0.199060
"[c&H0&R]/[C&H0](=[N&H0]/[O&H1])-[N&H1]",-0.198965
"[F&H0]-[C&H0]-[C&H2]-[O&H0]-[c&H0&R]",-0.198551
"[C&H1&R2]-[N&H0&R2]-[C&H3]",-0.198445
"[C&H2]-[N&H1]-[C&H1]-[C&H2]-[C&H3]",-0.198137
"[S&H0]-[N&H1]-[c&H0&R]:[c&H0&R]:[n&H0&R]",-0.198127
"[C&H0](=[O&H0])-[C&H2]-[C&H0]=[O&H0]",-0.197640
"[c&H1&R]:[c&H0&R](=[N&H0&+]-[C&H3]):[c&H1&R]",-0.197129
"[C&H3]-[N&H1]-[C&H2]-[C&H1]-[c&H0&R]",-0.197000
"[C&H0]-[N&H1]-[S&H0]=[O&H0]",-0.196820
"[N&H0&R3&+](-[C&H2&R2]-[C&H2&R2])-[C&H2&R2]-[C&H2&R2]",-0.196554
"[N&H2]-[C&H2]-[C&H2]-[C&H2]",-0.196419
"[C&H3]-[N&H1]-[C&H2]-[c&H0&R]:[c&H1&R]",-0.196093
"[C&H0](-[C&H3])-[N&H1]-[C&H2]-[C&H1]",-0.196087
"[N&H2]-[c&H0&R](:[n&H0&R]:[c&H1&R]):[n&H1&R]",-0.195354
"[N&H0&R]1-[C&H2&R]-[C&H2&R]-[C&H1&R]-[C&H2&R]-1",-0.195301
"[O&H1]-[C&H0](=[O&H0])-[C&H2]-[S&H0]",-0.195168
"[C&H0](-[C&H0])(=[O&H0])-[O&H1]",-0.194804
"[C&H2&R]-[C&H1&R]-[O&H1]",-0.194589
"[C&H3]-[n&H0&R]:[c&H0&R]=[N&H1]",-0.194576
"[C&H1]-[N&H1]-[C&H2]",-0.194539
"[C&H3]-[N&H1]-[C&H0]=[O&H0]",-0.194513
"[C&H2&R]1-[C&H1&R]-[C&H1&R]-[C&H2&R]-[N&H1&R]-1",-0.194442
"[n&H0&R]:[c&H0&R2]-[N&H1&R]",-0.194102
"[C&H2]-[c&H0&R]:[n&H1&R]:[c&H1&R]:[n&H0&R]",-0.194075
"[C&H1&R]1-[C&H2&R]-[C&H2&R]-[C&H2&R]-[N&H1&R]-1",-0.193804
"[C&H0]-[N&H1]-[S&H0]-[C&H3]",-0.193761
"[S&H0](=[O&H0])-[N&H1]-[C&H0]=[O&H0]",-0.193433
"[C&H2&R]-[C&H0&R]-[N&H1&R]",-0.193294
"[S&H0]-[N&H1]-[c&H0&R]:[n&H0&R]-[c&H0&R]",-0.193275
"[O&H0]-[C&H0]-[C&H2]-[O&H0]-[c&H0&R]",-0.193202
"[C&H3]-[N&H0&R2]-[C&H1&R2]-[C&H2&R]-[C&H2&R]",-0.193193
"[C&H3]-[C&H2]-[N&H1]-[C&H2]",-0.193055
